,sample,population,percentage
3833,sample08944,monocyte,37.63849977406236
3834,sample08944,nk_cell,11.019430637144149
3835,sample08945,b_cell,5.514214289866868
3836,sample08945,cd4_t_cell,33.84105575257252
3837,sample08945,cd8_t_cell,24.402651008662286
3838,sample08945,monocyte,18.52605468674302
3839,sample08945,nk_cell,17.7160242621553
3840,sample08946,b_cell,9.677158999192898
3841,sample08946,cd4_t_cell,31.126916868442294
3842,sample08946,cd8_t_cell,24.32506053268765
3843,sample08946,monocyte,20.807102502017756
3844,sample08946,nk_cell,14.063761097659404
3845,sample08947,b_cell,8.149924177220377
3846,sample08947,cd4_t_cell,23.5040370506988
3847,sample08947,cd8_t_cell,32.30357801549244
3848,sample08947,monocyte,21.230378294192384
3849,sample08947,nk_cell,14.812082462395999
3850,sample08948,b_cell,5.1607903189661615
3851,sample08948,cd4_t_cell,30.81814446851423
3852,sample08948,cd8_t_cell,25.4472622693658
3853,sample08948,monocyte,20.446141779338163
3854,sample08948,nk_cell,18.12766116381564
3855,sample08970,b_cell,8.180099993482735
3856,sample08970,cd4_t_cell,28.84635079650302
3857,sample08970,cd8_t_cell,24.53471375236251
3858,sample08970,monocyte,17.012857634977237
3859,sample08970,nk_cell,21.4259778226745
3860,sample08971,b_cell,9.051467855815682
3861,sample08971,cd4_t_cell,39.71293199554069
3862,sample08971,cd8_t_cell,21.031215161649943
3863,sample08971,monocyte,8.481047937569677
3864,sample08971,nk_cell,21.723337049424007
3865,sample08972,b_cell,8.838234204873713
3866,sample08972,cd4_t_cell,33.44752240574772
3867,sample08972,cd8_t_cell,26.411932449448187
3868,sample08972,monocyte,14.565587734241909
3869,sample08972,nk_cell,16.736723205688467
3870,sample08979,b_cell,6.699090844878561
3871,sample08979,cd4_t_cell,29.46732187723883
3872,sample08979,cd8_t_cell,27.701482296196886
3873,sample08979,monocyte,17.26082964188773
3874,sample08979,nk_cell,18.87127533979799
3875,sample08980,b_cell,7.732650987224158
3876,sample08980,cd4_t_cell,35.17621225319396
3877,sample08980,cd8_t_cell,22.794171022067363
3878,sample08980,monocyte,20.35605400696864
3879,sample08980,nk_cell,13.940911730545876
3880,sample08981,b_cell,7.08073491988031
3881,sample08981,cd4_t_cell,28.82071646298834
3882,sample08981,cd8_t_cell,23.235176226031676
3883,sample08981,monocyte,23.892353440159585
3884,sample08981,nk_cell,16.97101895094009
3885,sample09009,b_cell,6.784386617100372
3886,sample09009,cd4_t_cell,28.87932834885761
3887,sample09009,cd8_t_cell,27.68994611753895
3888,sample09009,monocyte,21.158264065828494
3889,sample09009,nk_cell,15.488074850674575
3890,sample09010,b_cell,14.688340897224789
3891,sample09010,cd4_t_cell,34.261416121129365
3892,sample09010,cd8_t_cell,19.733724245953653
3893,sample09010,monocyte,11.798666613116993
3894,sample09010,nk_cell,19.517852122575203
3895,sample09011,b_cell,10.214283808185304
3896,sample09011,cd4_t_cell,36.0786685761557
3897,sample09011,cd8_t_cell,26.940696133284707
3898,sample09011,monocyte,19.032031382037164
3899,sample09011,nk_cell,7.734320100337126
3900,sample09018,b_cell,9.791134029553234
3901,sample09018,cd4_t_cell,30.179399402001994
3902,sample09018,cd8_t_cell,20.425098583004722
3903,sample09018,monocyte,15.839363868787103
3904,sample09018,nk_cell,23.765004116652946
3905,sample09019,b_cell,13.428060413354531
3906,sample09019,cd4_t_cell,31.211248012718602
3907,sample09019,cd8_t_cell,25.789944356120827
3908,sample09019,monocyte,16.37420508744038
3909,sample09019,nk_cell,13.19654213036566
3910,sample09020,b_cell,10.112244897959183
3911,sample09020,cd4_t_cell,28.565862708719852
3912,sample09020,cd8_t_cell,37.506493506493506
3913,sample09020,monocyte,10.7987012987013
3914,sample09020,nk_cell,13.01669758812616
3915,sample09024,b_cell,10.33380192397806
3916,sample09024,cd4_t_cell,32.0929463325891
3917,sample09024,cd8_t_cell,20.09702582761377
3918,sample09024,monocyte,15.993641868114704
3919,sample09024,nk_cell,21.482584047704364
3920,sample09025,b_cell,11.999358751703316
3921,sample09025,cd4_t_cell,39.73691007383262
3922,sample09025,cd8_t_cell,21.424818090326948
3923,sample09025,monocyte,15.86198911659141
3924,sample09025,nk_cell,10.97692396754571
3925,sample09026,b_cell,15.801326546351998
3926,sample09026,cd4_t_cell,27.369016401871562
3927,sample09026,cd8_t_cell,20.070954804874287
3928,sample09026,monocyte,22.82071057637925
3929,sample09026,nk_cell,13.937991670522907
3930,sample09072,b_cell,12.101711184900042
3931,sample09072,cd4_t_cell,33.96119224628525
3932,sample09072,cd8_t_cell,19.847589942503404
3933,sample09072,monocyte,22.32964062178602
3934,sample09072,nk_cell,11.759866004525286
3935,sample09073,b_cell,9.123292884021817
3936,sample09073,cd4_t_cell,31.624455625554944
3937,sample09073,cd8_t_cell,24.14274237875777
3938,sample09073,monocyte,14.00892139867236
3939,sample09073,nk_cell,21.100587712993107
3940,sample09074,b_cell,7.392824980627867
3941,sample09074,cd4_t_cell,33.617457957234706
3942,sample09074,cd8_t_cell,22.39732769272655
3943,sample09074,monocyte,21.223481120023457
3944,sample09074,nk_cell,15.368908249387422
3945,sample09081,b_cell,13.35876060912172
3946,sample09081,cd4_t_cell,34.74505065000047
3947,sample09081,cd8_t_cell,27.38309904364491
3948,sample09081,monocyte,15.031673951832936
3949,sample09081,nk_cell,9.48141574539996
3950,sample09082,b_cell,7.294553864791938
3951,sample09082,cd4_t_cell,34.726224783861674
3952,sample09082,cd8_t_cell,26.251399621872647
3953,sample09082,monocyte,14.779089190330218
3954,sample09082,nk_cell,16.948732539143524
3955,sample09083,b_cell,14.752716744665662
3956,sample09083,cd4_t_cell,26.42876973110177
3957,sample09083,cd8_t_cell,20.19512968985484
3958,sample09083,monocyte,27.517450622669944
3959,sample09083,nk_cell,11.105933211707782
3960,sample09087,b_cell,6.87990343995172
3961,sample09087,cd4_t_cell,33.976152594136906
3962,sample09087,cd8_t_cell,26.254091914924746
3963,sample09087,monocyte,17.775827069731715
3964,sample09087,nk_cell,15.114024981254914
3965,sample09088,b_cell,8.529513091410198
3966,sample09088,cd4_t_cell,31.670111774613382
3967,sample09088,cd8_t_cell,27.597228602051754
3968,sample09088,monocyte,15.394847649670801
3969,sample09088,nk_cell,16.808298882253865
3970,sample09089,b_cell,10.949508655507616
3971,sample09089,cd4_t_cell,23.24637189530705
3972,sample09089,cd8_t_cell,21.220569683991815
3973,sample09089,monocyte,32.01212725133304
3974,sample09089,nk_cell,12.571422513860472
3975,sample09102,b_cell,9.780370969199716
3976,sample09102,cd4_t_cell,32.25443626540265
3977,sample09102,cd8_t_cell,28.1048836578728
3978,sample09102,monocyte,9.209958122859696
3979,sample09102,nk_cell,20.650350984665135
3980,sample09103,b_cell,5.658028853692959
3981,sample09103,cd4_t_cell,28.033362082483926
3982,sample09103,cd8_t_cell,39.413125294025406
3983,sample09103,monocyte,13.937784224557001
3984,sample09103,nk_cell,12.95769954524071
3985,sample09104,b_cell,6.765501352298908
3986,sample09104,cd4_t_cell,31.164980466793548
3987,sample09104,cd8_t_cell,27.37353500951618
3988,sample09104,monocyte,19.99398978263047
3989,sample09104,nk_cell,14.701993388760894
3990,sample09114,b_cell,10.018164748142706
3991,sample09114,cd4_t_cell,31.226018450485753
3992,sample09114,cd8_t_cell,23.892766756469914
3993,sample09114,monocyte,23.3417013633766
3994,sample09114,nk_cell,11.521348681525023
3995,sample09115,b_cell,9.51772770937036
3996,sample09115,cd4_t_cell,45.479652432102
3997,sample09115,cd8_t_cell,21.48065671120426
3998,sample09115,monocyte,12.34171688062178
3999,sample09115,nk_cell,11.180246266701598
4000,sample09116,b_cell,10.309540456365601
4001,sample09116,cd4_t_cell,26.797177906311575
4002,sample09116,cd8_t_cell,26.29050857615022
4003,sample09116,monocyte,20.41387075392033
4004,sample09116,nk_cell,16.188902307252274
4005,sample09129,b_cell,13.323079880803615
4006,sample09129,cd4_t_cell,28.396723167462376
4007,sample09129,cd8_t_cell,13.516400183707692
4008,sample09129,monocyte,23.986670511711367
4009,sample09129,nk_cell,20.77712625631495
4010,sample09130,b_cell,6.087523116873162
4011,sample09130,cd4_t_cell,35.09836049865371
4012,sample09130,cd8_t_cell,19.764088117208537
4013,sample09130,monocyte,16.82045975028986
4014,sample09130,nk_cell,22.229568516974734
4015,sample09131,b_cell,3.3577331284955467
4016,sample09131,cd4_t_cell,36.27536624795413
4017,sample09131,cd8_t_cell,25.60673153196574
4018,sample09131,monocyte,18.02271289574359
4019,sample09131,nk_cell,16.73745619584099
4020,sample09144,b_cell,6.774849025789054
4021,sample09144,cd4_t_cell,21.24558471647233
4022,sample09144,cd8_t_cell,29.73052527631129
4023,sample09144,monocyte,23.636484484788635
4024,sample09144,nk_cell,18.61255649663869
4025,sample09145,b_cell,18.053450267070883
4026,sample09145,cd4_t_cell,29.070124151869496
4027,sample09145,cd8_t_cell,26.475205716760502
4028,sample09145,monocyte,16.028764255810596
4029,sample09145,nk_cell,10.372455608488524
4030,sample09146,b_cell,7.846219675546957
4031,sample09146,cd4_t_cell,28.881716029171006
4032,sample09146,cd8_t_cell,35.19869028129186
4033,sample09146,monocyte,17.29889120404822
4034,sample09146,nk_cell,10.774482809941956
4035,sample09162,b_cell,15.649780267542377
4036,sample09162,cd4_t_cell,22.686048196262135
4037,sample09162,cd8_t_cell,26.815086685661853
4038,sample09162,monocyte,22.067899744047907
4039,sample09162,nk_cell,12.78118510648573
4040,sample09163,b_cell,10.670522395822498
4041,sample09163,cd4_t_cell,31.58403894563838
4042,sample09163,cd8_t_cell,24.74774793517382
4043,sample09163,monocyte,24.921463790126282
4044,sample09163,nk_cell,8.07622693323902
4045,sample09164,b_cell,5.2322748112860396
4046,sample09164,cd4_t_cell,37.68510875294633
4047,sample09164,cd8_t_cell,16.69235894936797
4048,sample09164,monocyte,21.167788839272394
4049,sample09164,nk_cell,19.222468647127272
4050,sample09171,b_cell,12.255353329545677
4051,sample09171,cd4_t_cell,33.914542640518775
4052,sample09171,cd8_t_cell,27.704092627784416
4053,sample09171,monocyte,15.241071253648885
4054,sample09171,nk_cell,10.884940148502244
4055,sample09172,b_cell,15.13603318960136
4056,sample09172,cd4_t_cell,21.21503135533809
4057,sample09172,cd8_t_cell,33.38167081216568
4058,sample09172,monocyte,16.80799777199435
4059,sample09172,nk_cell,13.459266870900517
4060,sample09173,b_cell,11.669934022629343
4061,sample09173,cd4_t_cell,29.425111206201674
4062,sample09173,cd8_t_cell,25.05647384290818
4063,sample09173,monocyte,18.30349590502443
4064,sample09173,nk_cell,15.544985023236373
4065,sample09180,b_cell,10.961561537538499
4066,sample09180,cd4_t_cell,33.338666453341865
4067,sample09180,cd8_t_cell,24.87900483980641
4068,sample09180,monocyte,19.50821967121315
4069,sample09180,nk_cell,11.312547498100075
4070,sample09181,b_cell,9.98213510703796
4071,sample09181,cd4_t_cell,27.5078978975948
4072,sample09181,cd8_t_cell,18.317066524016674
4073,sample09181,monocyte,19.349596778263372
4074,sample09181,nk_cell,24.843303693087194
4075,sample09182,b_cell,7.739816909609859
4076,sample09182,cd4_t_cell,41.75377301755491
4077,sample09182,cd8_t_cell,18.270855408230478
4078,sample09182,monocyte,17.419360997355785
4079,sample09182,nk_cell,14.816193667248967
4080,sample09198,b_cell,7.487663591503969
4081,sample09198,cd4_t_cell,29.735035400128726
4082,sample09198,cd8_t_cell,28.6129585925767
4083,sample09198,monocyte,20.535292855610383
4084,sample09198,nk_cell,13.629049560180219
4085,sample09199,b_cell,15.10096012899443
4086,sample09199,cd4_t_cell,22.6995382585752
4087,sample09199,cd8_t_cell,26.70679419525066
4088,sample09199,monocyte,17.89889328642627
4089,sample09199,nk_cell,17.593814130753444
4090,sample09200,b_cell,14.515105356689515
4091,sample09200,cd4_t_cell,28.685368536853684
4092,sample09200,cd8_t_cell,22.912964373360413
4093,sample09200,monocyte,16.605314377591604
4094,sample09200,nk_cell,17.28124735550478
4095,sample09243,b_cell,9.016051804938547
4096,sample09243,cd4_t_cell,26.453455865160773
4097,sample09243,cd8_t_cell,27.034939869267756
4098,sample09243,monocyte,17.265601968099705
4099,sample09243,nk_cell,20.229950492533217
4100,sample09244,b_cell,9.084020459236068
4101,sample09244,cd4_t_cell,33.08673240475787
4102,sample09244,cd8_t_cell,23.27985881930666
4103,sample09244,monocyte,14.937635223386541
4104,sample09244,nk_cell,19.61175309331286
4105,sample09245,b_cell,6.6374143835616435
4106,sample09245,cd4_t_cell,35.53831335616438
4107,sample09245,cd8_t_cell,24.793450342465754
4108,sample09245,monocyte,16.74443493150685
4109,sample09245,nk_cell,16.28638698630137
4110,sample09300,b_cell,6.071658442394336
4111,sample09300,cd4_t_cell,28.57112207680755
4112,sample09300,cd8_t_cell,33.60330401201459
4113,sample09300,monocyte,14.532289208324395
4114,sample09300,nk_cell,17.22162626045913
4115,sample09301,b_cell,6.31117111036112
4116,sample09301,cd4_t_cell,36.16565087054059
4117,sample09301,cd8_t_cell,21.5848404836116
4118,sample09301,monocyte,20.731174683845865
4119,sample09301,nk_cell,15.207162851640826
4120,sample09302,b_cell,5.217162757079966
4121,sample09302,cd4_t_cell,37.41469779317207
4122,sample09302,cd8_t_cell,28.54796166446078
4123,sample09302,monocyte,16.875522138680033
4124,sample09302,nk_cell,11.944655646607155
4125,sample09390,b_cell,16.26009585287507
4126,sample09390,cd4_t_cell,28.37614556500857
4127,sample09390,cd8_t_cell,20.784885212590183
4128,sample09390,monocyte,20.91829927853778
4129,sample09390,nk_cell,13.660574090988392
4130,sample09391,b_cell,7.442968742145321
4131,sample09391,cd4_t_cell,22.04337291254034
4132,sample09391,cd8_t_cell,24.117511034253944
4133,sample09391,monocyte,29.14551139619758
4134,sample09391,nk_cell,17.250635914862812
4135,sample09392,b_cell,6.421959254283453
4136,sample09392,cd4_t_cell,28.41710068645674
4137,sample09392,cd8_t_cell,31.05618639232935
4138,sample09392,monocyte,20.07379870070118
4139,sample09392,nk_cell,14.030954966229272
4140,sample09393,b_cell,12.67582844321712
4141,sample09393,cd4_t_cell,24.680704176734555
4142,sample09393,cd8_t_cell,25.57818432861581
4143,sample09393,monocyte,15.765231273731446
4144,sample09393,nk_cell,21.30005177770107
4145,sample09394,b_cell,9.319779869043359
4146,sample09394,cd4_t_cell,26.247424874024354
4147,sample09394,cd8_t_cell,21.877689979012118
4148,sample09394,monocyte,25.844109369106224
4149,sample09394,nk_cell,16.710995908813942
4150,sample09395,b_cell,9.709699275551154
4151,sample09395,cd4_t_cell,29.662792515765883
4152,sample09395,cd8_t_cell,28.99671652681503
4153,sample09395,monocyte,18.10496690467504
4154,sample09395,nk_cell,13.525824777192891
4155,sample09441,b_cell,3.888141311146068
4156,sample09441,cd4_t_cell,25.182419498512214
4157,sample09441,cd8_t_cell,30.50338305251786
4158,sample09441,monocyte,16.08134488183007
4159,sample09441,nk_cell,24.344711255993783
4160,sample09442,b_cell,10.14780682137322
4161,sample09442,cd4_t_cell,30.890689522462267
4162,sample09442,cd8_t_cell,30.67745659929893
4163,sample09442,monocyte,20.82609554915279
4164,sample09442,nk_cell,7.4579515077127905
4165,sample09443,b_cell,14.235677725852177
4166,sample09443,cd4_t_cell,28.900951109305
4167,sample09443,cd8_t_cell,25.44096446160247
4168,sample09443,monocyte,13.619343415285478
4169,sample09443,nk_cell,17.803063287954874
4170,sample09450,b_cell,6.150305615083345
4171,sample09450,cd4_t_cell,37.77909149450526
4172,sample09450,cd8_t_cell,28.125032989538358
4173,sample09450,monocyte,16.410315960602574
4174,sample09450,nk_cell,11.535253940270461
4175,sample09451,b_cell,6.7170489377444245
4176,sample09451,cd4_t_cell,28.336328083712083
4177,sample09451,cd8_t_cell,24.444561885635768
4178,sample09451,monocyte,28.591058027692632
4179,sample09451,nk_cell,11.911003065215093
4180,sample09452,b_cell,2.8963348981437615
4181,sample09452,cd4_t_cell,44.05659158447823
4182,sample09452,cd8_t_cell,16.265773719798442
4183,sample09452,monocyte,20.336793143546235
4184,sample09452,nk_cell,16.444506654033336
4185,sample09459,b_cell,10.970325693606755
4186,sample09459,cd4_t_cell,28.676477683956573
4187,sample09459,cd8_t_cell,25.435946924004824
4188,sample09459,monocyte,19.700844390832327
4189,sample09459,nk_cell,15.216405307599517
4190,sample09460,b_cell,9.87403383403821
4191,sample09460,cd4_t_cell,29.00229692285256
4192,sample09460,cd8_t_cell,19.920336882018375
4193,sample09460,monocyte,19.724369257692867
4194,sample09460,nk_cell,21.478963103397987
4195,sample09461,b_cell,14.356284023434798
4196,sample09461,cd4_t_cell,25.64391357183082
4197,sample09461,cd8_t_cell,28.972405821156524
4198,sample09461,monocyte,14.263414248594604
4199,sample09461,nk_cell,16.763982334983254
4200,sample09468,b_cell,7.071704118529859
4201,sample09468,cd4_t_cell,33.474008641962875
4202,sample09468,cd8_t_cell,19.62470916471098
4203,sample09468,monocyte,13.985274417574006
4204,sample09468,nk_cell,25.844303657222284
4205,sample09469,b_cell,12.451952785429256
4206,sample09469,cd4_t_cell,27.57569727374606
4207,sample09469,cd8_t_cell,24.208464688570263
4208,sample09469,monocyte,17.251961164235066
4209,sample09469,nk_cell,18.511924088019356
4210,sample09470,b_cell,5.994684336998471
4211,sample09470,cd4_t_cell,33.26749435665914
4212,sample09470,cd8_t_cell,18.30991043471929
4213,sample09470,monocyte,15.873261486929295
4214,sample09470,nk_cell,26.554649384693803
4215,sample09486,b_cell,3.494179744091098
4216,sample09486,cd4_t_cell,29.3120042144934
4217,sample09486,cd8_t_cell,19.46163899216874
4218,sample09486,monocyte,29.54906946822414
4219,sample09486,nk_cell,18.18310758102262
4220,sample09487,b_cell,6.761492104386051
4221,sample09487,cd4_t_cell,42.13276161821801
4222,sample09487,cd8_t_cell,22.077992271036205
4223,sample09487,monocyte,13.426597364225167
4224,sample09487,nk_cell,15.601156642134564
4225,sample09488,b_cell,6.4497621823700335
4226,sample09488,cd4_t_cell,27.054762830122332
4227,sample09488,cd8_t_cell,27.62663557455629
4228,sample09488,monocyte,28.00603334998982
4229,sample09488,nk_cell,10.862806062961523
4230,sample09489,b_cell,11.18517920893927
4231,sample09489,cd4_t_cell,34.20298916880131
4232,sample09489,cd8_t_cell,27.330119607091714
4233,sample09489,monocyte,16.22864519252103
4234,sample09489,nk_cell,11.053066822646684
4235,sample09490,b_cell,3.708675269735705
4236,sample09490,cd4_t_cell,27.874553830196163
4237,sample09490,cd8_t_cell,26.861710241313038
4238,sample09490,monocyte,27.77387961804814
4239,sample09490,nk_cell,13.781181040706956
4240,sample09491,b_cell,7.619681115104343
4241,sample09491,cd4_t_cell,34.66830808331513
4242,sample09491,cd8_t_cell,25.571351984591864
4243,sample09491,monocyte,13.805770109008598
4244,sample09491,nk_cell,18.334888707980063
4245,sample09495,b_cell,12.636597654176308
4246,sample09495,cd4_t_cell,23.506315293929106
4247,sample09495,cd8_t_cell,26.112563478469905
4248,sample09495,monocyte,15.649508699179663
4249,sample09495,nk_cell,22.09501487424502
4250,sample09496,b_cell,10.52010929485643
4251,sample09496,cd4_t_cell,29.562341210871963
4252,sample09496,cd8_t_cell,18.849527827045684
4253,sample09496,monocyte,24.209769426202005
4254,sample09496,nk_cell,16.85825224102392
4255,sample09497,b_cell,8.5301266006457
4256,sample09497,cd4_t_cell,34.57213334784343
4257,sample09497,cd8_t_cell,24.919287553959443
4258,sample09497,monocyte,14.782167083832118
4259,sample09497,nk_cell,17.196285413719302
4260,sample09513,b_cell,11.940123463371467
4261,sample09513,cd4_t_cell,23.028370987173883
4262,sample09513,cd8_t_cell,27.359184587335942
4263,sample09513,monocyte,17.537556107598647
4264,sample09513,nk_cell,20.13476485452006
4265,sample09514,b_cell,11.887046448287018
4266,sample09514,cd4_t_cell,29.333068968036148
4267,sample09514,cd8_t_cell,26.698112223068655
4268,sample09514,monocyte,21.026433051227734
4269,sample09514,nk_cell,11.055339309380447
4270,sample09515,b_cell,3.901860728828411
4271,sample09515,cd4_t_cell,32.45708984072986
4272,sample09515,cd8_t_cell,29.619091799391782
4273,sample09515,monocyte,17.61352507602701
4274,sample09515,nk_cell,16.408432555022937
4275,sample09519,b_cell,9.336975415942389
4276,sample09519,cd4_t_cell,26.362791895446477
4277,sample09519,cd8_t_cell,28.480902059248223
4278,sample09519,monocyte,22.73174590035777
4279,sample09519,nk_cell,13.08758472900514
4280,sample09520,b_cell,6.359003870536585
4281,sample09520,cd4_t_cell,35.79086107836677
4282,sample09520,cd8_t_cell,19.298848120886976
4283,sample09520,monocyte,21.18677891532157
4284,sample09520,nk_cell,17.364508014888106
4285,sample09521,b_cell,10.548146133447307
4286,sample09521,cd4_t_cell,27.329596782810572
4287,sample09521,cd8_t_cell,26.607866183570188
4288,sample09521,monocyte,22.673803024857452
4289,sample09521,nk_cell,12.840587875314482
4290,sample09546,b_cell,12.633097226432948
4291,sample09546,cd4_t_cell,30.08847118485241
4292,sample09546,cd8_t_cell,22.93360526968553
4293,sample09546,monocyte,17.876140341206625
4294,sample09546,nk_cell,16.46868597782249
4295,sample09547,b_cell,7.844513883395301
4296,sample09547,cd4_t_cell,23.667035835772488
4297,sample09547,cd8_t_cell,27.670872557550826
4298,sample09547,monocyte,25.48156791393086
4299,sample09547,nk_cell,15.336009809350527
4300,sample09548,b_cell,7.207060143855532
4301,sample09548,cd4_t_cell,30.623884099372546
4302,sample09548,cd8_t_cell,24.149364893128602
4303,sample09548,monocyte,23.44539101157986
4304,sample09548,nk_cell,14.57429985206346
4305,sample09573,b_cell,12.218398947474952
4306,sample09573,cd4_t_cell,30.015180649731807
4307,sample09573,cd8_t_cell,25.923489525351684
4308,sample09573,monocyte,14.097763384272847
4309,sample09573,nk_cell,17.745167493168708
4310,sample09574,b_cell,12.228258293277207
4311,sample09574,cd4_t_cell,27.01062790940205
4312,sample09574,cd8_t_cell,25.425448201977684
4313,sample09574,monocyte,18.19543597182324
4314,sample09574,nk_cell,17.14022962351982
4315,sample09575,b_cell,11.865893020392171
4316,sample09575,cd4_t_cell,26.781283232896136
4317,sample09575,cd8_t_cell,27.9202970204668
4318,sample09575,monocyte,12.754902143696711
4319,sample09575,nk_cell,20.67762458254818
4320,sample09579,b_cell,5.7459167775817415
4321,sample09579,cd4_t_cell,29.22999143632443
4322,sample09579,cd8_t_cell,22.313017818635796
4323,sample09579,monocyte,21.982852013495528
4324,sample09579,nk_cell,20.728221953962507
4325,sample09580,b_cell,13.661993008307334
4326,sample09580,cd4_t_cell,25.211442318535504
4327,sample09580,cd8_t_cell,24.682366650377777
4328,sample09580,monocyte,21.67330752170808
4329,sample09580,nk_cell,14.770890501071309
4330,sample09581,b_cell,7.3710222401533105
4331,sample09581,cd4_t_cell,39.794240758485046
4332,sample09581,cd8_t_cell,23.956830904231175
4333,sample09581,monocyte,18.261132684452065
4334,sample09581,nk_cell,10.6167734126784
4335,sample09582,b_cell,7.6411032011328714
4336,sample09582,cd4_t_cell,26.803587426666795
4337,sample09582,cd8_t_cell,28.080957931546042
4338,sample09582,monocyte,19.168264182569576
4339,sample09582,nk_cell,18.306087258084716
4340,sample09583,b_cell,12.880323540754071
4341,sample09583,cd4_t_cell,30.445659590036684
4342,sample09583,cd8_t_cell,19.33136229247214
4343,sample09583,monocyte,27.435702208027212
4344,sample09583,nk_cell,9.906952368709891
4345,sample09584,b_cell,10.078833267638943
4346,sample09584,cd4_t_cell,31.25739061884115
4347,sample09584,cd8_t_cell,23.82439889633425
4348,sample09584,monocyte,26.075088687426092
4349,sample09584,nk_cell,8.76428852975956
4350,sample09591,b_cell,12.81882145998241
4351,sample09591,cd4_t_cell,26.65707203965779
4352,sample09591,cd8_t_cell,28.10126329255617
4353,sample09591,monocyte,20.282641720636445
4354,sample09591,nk_cell,12.140201487167186
4355,sample09592,b_cell,13.768047382065207
4356,sample09592,cd4_t_cell,24.755426041213315
4357,sample09592,cd8_t_cell,28.699831589304974
4358,sample09592,monocyte,18.835506272825327
4359,sample09592,nk_cell,13.941188714591178
4360,sample09593,b_cell,7.017625404380322
4361,sample09593,cd4_t_cell,29.19904807942587
4362,sample09593,cd8_t_cell,17.803889487970846
4363,sample09593,monocyte,30.351764399657903
4364,sample09593,nk_cell,15.627672628565055
4365,sample09597,b_cell,8.363016212248775
4366,sample09597,cd4_t_cell,22.448891479394685
4367,sample09597,cd8_t_cell,18.95926429635386
4368,sample09597,monocyte,27.245644712130044
4369,sample09597,nk_cell,22.983183299872632
4370,sample09598,b_cell,11.564693537882626
4371,sample09598,cd4_t_cell,29.624972863448875
4372,sample09598,cd8_t_cell,24.919494898328388
4373,sample09598,monocyte,19.81239597655402
4374,sample09598,nk_cell,14.078442723786091
4375,sample09599,b_cell,9.555459646094087
4376,sample09599,cd4_t_cell,37.87944180693425
4377,sample09599,cd8_t_cell,22.50323694432456
4378,sample09599,monocyte,17.91396921306287
4379,sample09599,nk_cell,12.147892389584232
4380,sample09606,b_cell,21.75073677017042
4381,sample09606,cd4_t_cell,25.354503908085253
4382,sample09606,cd8_t_cell,15.811728526886773
4383,sample09606,monocyte,17.846922649809933
4384,sample09606,nk_cell,19.236108145047623
4385,sample09607,b_cell,6.903473465291214
4386,sample09607,cd4_t_cell,29.678106925202023
4387,sample09607,cd8_t_cell,36.01353378790857
4388,sample09607,monocyte,18.321313646569475
4389,sample09607,nk_cell,9.083572175028714
4390,sample09608,b_cell,9.984013011375712
4391,sample09608,cd4_t_cell,31.65885799303226
4392,sample09608,cd8_t_cell,29.82266455971094
4393,sample09608,monocyte,19.964329609196678
4394,sample09608,nk_cell,8.57013482668441
4395,sample09612,b_cell,7.104469550344331
4396,sample09612,cd4_t_cell,37.833190799837965
4397,sample09612,cd8_t_cell,23.662060584237295
4398,sample09612,monocyte,17.67385335553855
4399,sample09612,nk_cell,13.726425710041859
4400,sample09613,b_cell,8.451384261807506
4401,sample09613,cd4_t_cell,42.570758133202006
4402,sample09613,cd8_t_cell,24.11715287233118
4403,sample09613,monocyte,16.693222090249815
4404,sample09613,nk_cell,8.167482642409494
4405,sample09614,b_cell,5.3312825623084175
4406,sample09614,cd4_t_cell,31.516523509851282
4407,sample09614,cd8_t_cell,21.771389577895
4408,sample09614,monocyte,17.657571786012152
4409,sample09614,nk_cell,23.72323256393315
4410,sample09615,b_cell,7.640610855276105
4411,sample09615,cd4_t_cell,27.27693155429606
4412,sample09615,cd8_t_cell,31.823906797339315
4413,sample09615,monocyte,16.94710119258472
4414,sample09615,nk_cell,16.3114496005038
4415,sample09616,b_cell,10.678327773269618
4416,sample09616,cd4_t_cell,35.008365140905035
4417,sample09616,cd8_t_cell,22.23724942145283
4418,sample09616,monocyte,17.99256654544726
4419,sample09616,nk_cell,14.083491118925254
4420,sample09617,b_cell,13.82350365389668
4421,sample09617,cd4_t_cell,27.17506592583222
4422,sample09617,cd8_t_cell,27.70247258361147
4423,sample09617,monocyte,18.42712154680004
4424,sample09617,nk_cell,12.871836289859585
4425,sample09666,b_cell,4.675226508953105
4426,sample09666,cd4_t_cell,32.86448278327664
4427,sample09666,cd8_t_cell,24.80924217816321
4428,sample09666,monocyte,22.47520403681345
4429,sample09666,nk_cell,15.175844492793594
4430,sample09667,b_cell,7.396580075878894
4431,sample09667,cd4_t_cell,34.18097008909859
4432,sample09667,cd8_t_cell,24.294143568027685
4433,sample09667,monocyte,17.11896649936051
4434,sample09667,nk_cell,17.00933976763432
4435,sample09668,b_cell,13.866030610216656
4436,sample09668,cd4_t_cell,23.349234744583583
4437,sample09668,cd8_t_cell,22.74100576426158
4438,sample09668,monocyte,16.683561916120055
4439,sample09668,nk_cell,23.360166964818127
4440,sample09690,b_cell,9.247001285916058
4441,sample09690,cd4_t_cell,29.634040938507916
4442,sample09690,cd8_t_cell,34.78297531462782
4443,sample09690,monocyte,14.52241920863461
4444,sample09690,nk_cell,11.813563252313594
4445,sample09691,b_cell,8.437556461164757
